"STATION","NAME","DATE","TMAX"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2013-11-14","56"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2013-11-15","64"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2013-11-16","79"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2013-11-17","81"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2013-11-18","83"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2013-11-19","65"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2013-11-20","78"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2013-11-21","74"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2013-11-22","79"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2013-11-23","33"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2013-11-24","35"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2013-11-25","35"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2013-11-26","39"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2013-11-27","51"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2013-11-28","48"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2013-11-29","58"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2013-11-30","62"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2013-12-01","70"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2013-12-02","66"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2013-12-03","76"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2013-12-04","82"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2013-12-05","83"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2013-12-06","33"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2013-12-07","31"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2013-12-08","26"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2013-12-09","53"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2013-12-10","31"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2013-12-11","49"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2013-12-12","50"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2013-12-13","45"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2013-12-14","65"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2013-12-15","65"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2013-12-16","65"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2013-12-17","70"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2013-12-18","71"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2013-12-19","71"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2013-12-20","71"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2013-12-21","61"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2013-12-22","63"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2013-12-23","48"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2013-12-24","59"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2013-12-25","60"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2013-12-26","50"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2013-12-27","52"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2013-12-28","52"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2013-12-29","54"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2013-12-30","50"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2013-12-31","54"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-01-01","61"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-01-02","69"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-01-03","49"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-01-04","59"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-01-05","72"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-01-06","41"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-01-07","41"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-01-08","49"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-01-09","61"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-01-10","58"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-01-11","72"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-01-12","72"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-01-13","76"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-01-14","62"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-01-15","64"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-01-16","62"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-01-17","68"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-01-18","60"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-01-19","69"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-01-20","72"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-01-21","73"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-01-22","61"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-01-23","69"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-01-24","38"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-01-25","47"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-01-26","69"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-01-27","76"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-01-28","38"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-01-29","35"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-01-30","53"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-01-31","68"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-02-01","84"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-02-02","69"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-02-03","33"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-02-04","38"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-02-05","63"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-02-06","28"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-02-07","23"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-02-08","46"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-02-09","73"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-02-10","80"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-02-11","31"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-02-12","30"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-02-13","60"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-02-14","78"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-02-15","73"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-02-16","82"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-02-17","88"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-02-18","72"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-02-19","84"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-02-20","86"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-02-21","71"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-02-22","70"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-02-23","83"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-02-24","79"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-02-25","76"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-02-26","59"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-02-27","45"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-02-28","61"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-03-01","85"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-03-02","87"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-03-03","34"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-03-04","36"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-03-05","66"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-03-06","70"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-03-07","68"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-03-08","76"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-03-09","51"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-03-10","64"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-03-11","75"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-03-12","89"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-03-13","59"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-03-14","70"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-03-15","79"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-03-16","80"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-03-17","59"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-03-18","76"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-03-19","89"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-03-20","65"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-03-21","80"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-03-22","87"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-03-23","67"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-03-24","53"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-03-25","72"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-03-26","70"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-03-27","65"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-03-28","88"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-03-29","85"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-03-30","77"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-03-31","84"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-04-01","92"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-04-02","91"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-04-03","92"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-04-04","93"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-04-05","70"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-04-06","70"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-04-07","64"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-04-08","70"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-04-09","77"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-04-10","90"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-04-11","95"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-04-12","97"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-04-13","92"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-04-14","89"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-04-15","59"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-04-16","68"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-04-17","79"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-04-18","69"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-04-19","77"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-04-20","80"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-04-21","75"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-04-22","92"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-04-23","87"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-04-24","97"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-04-25","84"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-04-26","94"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-04-27","95"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-04-28","88"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-04-29","88"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-04-30","77"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-05-01","73"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-05-02","72"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-05-03","79"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-05-04","94"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-05-05","95"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-05-06","103"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-05-07","101"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-05-08","99"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-05-09","99"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-05-10","91"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-05-11","99"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-05-12","98"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-05-13","84"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-05-14","63"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-05-15","73"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-05-16","85"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-05-17","94"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-05-18","97"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-05-19","92"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-05-20","95"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-05-21","97"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-05-22","94"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-05-23","89"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-05-24","92"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-05-25","92"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-05-26","72"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-05-27","92"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-05-28","89"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-05-29","84"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-05-30","87"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-05-31","91"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-06-01","91"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-06-02","94"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-06-03","95"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-06-04","92"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-06-05","95"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-06-06","96"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-06-07","92"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-06-08","92"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-06-09","82"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-06-10","81"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-06-11","89"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-06-12","97"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-06-13","97"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-06-14","91"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-06-15","93"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-06-16","96"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-06-17","91"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-06-18","92"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-06-19","93"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-06-20","91"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-06-21","81"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-06-22","80"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-06-23","88"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-06-24","91"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-06-25","91"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-06-26","91"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-06-27","90"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-06-28","90"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-06-29","92"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-06-30","95"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-07-01","96"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-07-02","96"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-07-03","95"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-07-04","95"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-07-05","96"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-07-06","95"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-07-07","96"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-07-08","96"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-07-09","98"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-07-10","96"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-07-11","95"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-07-12","91"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-07-13","97"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-07-14","99"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-07-15","100"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-07-16","89"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-07-17","96"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-07-18","81"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-07-19","80"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-07-20","90"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-07-21","97"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-07-22","98"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-07-23","97"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-07-24","97"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-07-25","96"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-07-26","99"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-07-27","101"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-07-28","101"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-07-29","99"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-07-30","99"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-07-31","102"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-08-01","85"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-08-02","89"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-08-03","91"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-08-04","91"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-08-05","93"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-08-06","96"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-08-07","99"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-08-08","103"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-08-09","102"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-08-10","99"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-08-11","101"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-08-12","94"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-08-13","94"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-08-14","97"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-08-15","99"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-08-16","101"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-08-17","97"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-08-18","85"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-08-19","79"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-08-20","91"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-08-21","96"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-08-22","97"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-08-23","99"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2014-08-24","98"
